CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,2.483
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,2.502
Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,1.712
CC(Cl)(Cl)C(=O)OCCOc1cc(Cl)c(Cl)cc1Cl,2.564
CCSC(=S)N(C)C,2.434
O=S(=O)(CCCl)COCS(=O)(=O)CCCl,3.2510000000000003
C=C(C)C(=O)O,1.91
CN(C)c1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,4.178999999999999
O=C(O)CNCP(=O)(O)O,1.54
CCCCNC1CCCCC1,2.673
CC1(CCO)CCOCO1,1.22
CC(C)CN(CC(=O)NN=Cc1ccc([N+](=O)[O-])o1)CC(C)C,2.557
CCCc1c(OCc2cccn3c(=O)c(CCC(=O)O)cnc23)ccc(C(C)=O)c1O,2.026
CC1CN1P(=O)(N1CC1C)N1CC1C,3.199
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,2.8480000000000003
Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,2.734
CCCCC(CC)CNCC(C)(N)CN(C)CC(CC)CCCC,2.5340000000000003
O=C1CCc2cc(CCCN3CCN(c4ccccc4)CC3)ccc2N1,2.844
Cc1c(Cl)c(Br)cc2[nH]c(C(F)(F)F)nc12,4.019
CCO[Si](C)(CCCCN)OCC,1.5
CCCC(C)=O,1.731
CN(C)c1ccc(SC#N)cc1,2.552
CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,3.234
CC(=O)C=CC1C(C)=CCCC1(C)C,1.622
CCOP(=O)(OCC)SC(C)C,3.074
COc1ccc(N)c(OC)c1,2.519
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,4.414
NC(=O)c1nc[nH]c1N=NN(CCCl)CCCl,3.019
CCCCC=CCCCCCCOC(C)=O,1.227
O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,4.643
COC(=O)C(O)=C(O)C(=O)OC,1.3430000000000002
CCOP(=O)(OCC)OC(=CCl)c1cc(Cl)ccc1Cl,4.012
O=c1oc2cc(O)ccc2s1,2.424
Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1,2.33
c1ccc(N(CC2CO2)CC2CO2)cc1,2.103
N#CC(O)c1cccc(Oc2ccccc2)c1,2.45
C=C(C)C(=O)OCCOC(=O)C(=C)C,1.779
CNC(=O)ON=C1CCCCC1(C)[N+](=O)[O-],3.688
COc1cccc(OC)c1O,2.448
CC(C)=CC(=O)Nc1ccc(O)cc1,1.992
CC(C)NCC(O)COc1cccc2cc(C(C)O)oc12,2.139
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,1.866
Nc1ncnc(Nc2cccc(Cl)c2)n1,2.744
CC1(C)COS(=O)(=O)OC1,4.221
CSCCC(O)C#N,3.437
ClCC1OC1CCl,2.298
CS(=O)(=O)Cl,3.36
CC1(C)Cc2cccc(OC(=O)NCSc3ccc(Cl)cc3)c2O1,4.163
OCCCl,3.055
CN(C)CCN1CCN(C)CC1,2.081
C=CCOCC1CO1,1.853
CCCC(=O)c1ccc(N)cc1,3.2880000000000003
O=Cc1ccccc1,1.912
CC(=O)OCCCC(=O)CBr,2.57
CCOP(=O)(O)Sc1ccc(C)cc1,3.667
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,3.636
CN1CCC2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCCCC4)ccc3N(C)C12,4.501
CC(O)CCC(C)O,1.771
NC1CCS(=O)(=O)C1,0.878
CC1CCC(=O)CC1,2.147
COP(=S)(OC)SCn1nc(C)ccc1=O,4.506
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,3.104
Nc1ccccn1,2.673
CC(C)C(=O)O,2.498
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,4.45
CCO[Si](CCCC#N)(OCC)OCC,1.672
CC(=O)Nc1ccc(CC(=O)O)cc1,1.116
O=C(O)CCCCCCl,1.689
CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)S(=O)(=O)O,2.347
CC(C)COCCO,2.47
Clc1ccccc1Cl,2.468
C=CC1CC=CCC1,1.625
CCCCOC(=S)SC(=S)OCCCC,2.279
OCCI,3.536
C1CCC(OC2CCCC2)C1,2.516
COc1nn(-c2ccccc2OC)c(=O)o1,3.104
O=C(O)c1cc(Cl)ccc1O,2.839
O=C1C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,4.75
CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl,2.508
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,2.802
OCCS,2.505
C=CC(=O)OCC(C)C,1.258
O=[N+]([O-])c1ccc(C=NNC(=S)N2CCCCC2)o1,2.576
Cl[Si](Cl)(Cl)C1CC=CCC1,1.882
Cc1nc2sccn2c1C=NNC(=O)CN(C)C,2.248
CN1CCN(C(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1,2.574
O=C1CCc2cccc3c2N1CC3,2.732
Clc1ccc([Si]23OCCN(CCO2)CCO3)cc1,2.74
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,1.921
CCCCC(=O)OC1CCC(N2CCCCC2)CC1,2.248
C#CC(=O)O,2.845
CCCCC(O)c1ccccc1,1.481
COc1ccc2cc(CCC(C)=O)ccc2c1,1.77
Cc1ccc(S(=O)(=O)OCCCl)cc1,2.673
O=P(CCCl)(OCCCl)OCCCl,2.486
CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,2.029
Oc1ccc(Br)cc1Br,3.702
CC1CNCC(C)O1,1.61
c1ccc(C(c2ccccc2)(c2ccccc2)N2CCOCC2)cc1,3.599
CCOC(C1=NCCCCN1)c1ccc(Cl)cc1,2.858
O=NN1CCCC1,2.046
CO[Si](CCCS)(OC)OC,1.825
CCCOP(=S)(OCC)Oc1cnn(C)c(=O)c1OC,4.605
CC=C1CC2C=CC1C2,1.6769999999999998
Cc1cccc(C)c1NC1=NCCCS1,3.229
C=C(C)C1CC=C(CO)CC1,1.86
CCCCOC(=O)CCCCC(=O)OCCCC,1.3019999999999998
Cc1ccnc(SCCC(F)=C(F)F)n1,2.443
CCCCC(=O)CC,1.617
c1ccc(CCc2ccccc2)cc1,1.606
O=C(CO)c1coc(=O)c2c(O)cccc12,2.945
O=C(COc1ccc(Cc2ccc(Cl)cc2)cc1)OCc1cccnc1,2.134
CC(C)C#N,3.141
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,1.682
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C2OC(C)(C)OC2C1O,5.332000000000001
c1coc(COCc2ccco2)c1,2.929
FC(F)(Cl)C(F)(Cl)Cl,0.639
N#Cc1ccc2[nH]c(C(F)(F)F)nc2c1,4.68
CSCc1cnccn1,1.814
CCOP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],2.6460000000000004
COP(=O)(SC(C)C)SC(C)C,3.283
C=CC(=O)O,3.333
CNC(=O)ON=C1SC(=NC(C)C)SC1(C)C,4.4910000000000005
O=[N+]([O-])c1cc2[nH]c(C(F)(F)F)nc2c(Cl)c1Cl,3.737
CN(C)c1nc2cc(Cl)ccc2o1,2.391
CC(N)CNCCCO,1.368
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,2.762
CO[Si](CCCOCC1CO1)(OC)OC,1.012
CCCCCl,1.54
CC(=O)OCCN(CCOC(C)=O)N=O,1.64
C=C(C)C(=O)OCCO,1.411
COP(=S)(OC)SCOC(C)=O,3.394
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,1.669
CC(C)=CCCC(C)CCOC=O,1.341
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,2.372
Cc1cccc(C)c1O,2.616
COc1cc(-n2ccnc2)ncn1,2.644
CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,4.556
COC(=O)c1ccc2[nH]c(C(F)(F)F)nc2c1,4.039
COc1ccc(OC)cc1,1.584
C=COCCCCCCCCCC,1.67
O=[N+]([O-])c1cc(I)c(O)c(I)c1,3.362
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,2.58
CC=CC=CC=O,2.506
BrCCc1ccccc1,2.358
CNC(=O)NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,2.147
CNC(=O)Oc1cc(C)cc(C)c1,2.519
OC(O)C(Cl)(Cl)Cl,2.5380000000000003
OC(CCl)CNc1ccccc1NCC(O)CCl,2.513
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,2.835
COCCOCCO,1.339
O=C1c2ccccc2C(=O)N1CC1CO1,1.636
CC(C)=CCCC(C)=CCO,1.535
CNC(=O)Oc1ccc(NC(=O)OC)c(C(C)C)c1,3.994
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,1.756
O=C1CSC(=S)N1,2.619
Cc1ccc(C)c(CCNC(N)=O)c1,1.922
O=C(CN1CCNCC1)NC1CCCCC1,1.7619999999999998
CC(C)OP(=S)(CCl)Sc1ccc(Cl)cc1,4.084
C#CCN(C)Cc1ccccc1,2.725
C=CC(C)(O)CCCCC,1.898
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.983
Nc1cc[n+]([O-])cc1,3.167
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCCl)OCCCCl)ccc12,3.323
Cc1ccccc1N=Nc1c(N)ccc2ccccc12,3.338
CCC(C)OC=O,1.005
CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl,1.652
O=[N+]([O-])c1cc[n+]([O-])cc1,3.117
C=CCN(CC=C)C(=O)C(Cl)Cl,2.017
CCC(Cl)(CC)C(=O)OCC(Cl)(Cl)Cl,2.149
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,3.0380000000000003
COP(=S)(OC)SCC(=O)N(C)C(=O)Oc1cccc(C(C)C)c1,2.957
Nc1cccc(Cl)c1,2.698
CCC(C(=O)O)c1ccc(CC(C)C)cc1,2.139
CCOC(=O)OC(=O)OCC,2.28
O=[N+]([O-])c1c(Cl)cc2[nH]c(C(F)(F)F)nc2c1Cl,3.921
c1ccc(N2CCOCC2)cc1,2.244
CCC(CC)COC(=O)CCCCC(=O)OCC(CC)CC,1.7480000000000002
CCCC(=O)OCc1ccccc1,1.884
CNC(=O)OCc1ccc(Cl)c(Cl)c1,2.0980000000000003
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3.443
CCSC(SCC)c1ccccc1OC(=O)NC,2.757
Oc1ccc(Nc2ccccc2)cc1,1.749
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,3.535
CCCCc1c(OC(=O)c2cc(OC)c(OC)c(OC)c2)n(-c2ccccc2)n(-c2ccccc2)c1=O,2.224
CCOP(=O)(OCC)OC(C)=CC(=O)N(C)C,4.468999999999999
FC(F)(F)c1nc2cc(Br)ccc2[nH]1,3.733
CCCCOP(OCCCC)OCCCC,1.921
CC(C)=CCN(CC=C(C)C)CCC(CC=C(C)C)(C(N)=O)c1cccc2ccccc12,3.184
O=[N+]([O-])c1ccc(F)cc1F,2.901
CC(O)CO,0.58
CCOC(O)C(Cl)(Cl)Cl,2.342
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.283
COC(=O)C1C2C=CC(C2)C1C(=O)OC,2.323
O=c1[nH]c(Cl)c(Cl)cc1Cl,2.395
CCNc1nc(NC(C)CC)nc(OC)n1,2.353
NCCCC1(CCCN)c2ccccc2-c2ccccc21,2.655
Nc1ccc2ccc3cccc4ccc1c2c34,2.3080000000000003
CCOP(=O)(CC)SC,4.563
O=C(Cc1ccc(-c2ccccc2)cc1)OCCF,4.634
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,2.435
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.387
CNC(=O)Oc1ccccc1C1OCC(C)(C)O1,3.359
NCCCN,2.326
O=C1NCc2ccccc2O1,2.152
COP(=O)(OC)OC1=C(Cl)C2C=CCC12,3.417
N#CCCO,1.347
O=[N+]([O-])c1ccc(O)cc1,2.745
CNC(=O)ON=CC1(C)SCCS1,4.572
CN(C)S(=O)(=O)CCNC(=O)NCCCl,3.712
CCC(=O)O,1.455
CC(C)(C)c1ccccc1,1.644
N#Cc1cccnc1,1.944
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc(C(F)(F)F)ccc2Cl)c(C(F)(F)F)c1,3.66
CC1OC(C)OC(C)O1,1.936
CN(C)[Si](CC[Si](N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,2.4530000000000003
CC=CC#N,2.127
COP(=O)(OC)OC=C(Cl)Cl,3.946
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],3.178
OC(c1ccccc1)(c1ccccc1)C1CCCCN1,3.172
CCOc1c(N2CCOCC2)cnn(C)c1=O,2.1
O=S(=O)(O)c1c(O)ccc2ccccc12,1.85
CCc1cccc(CC)c1N(CC(=O)O)C(=O)CCl,2.091
CCOC(C1=NCC(C)(CC)CN1)c1ccccc1,3.073
O=C(O)C1CC=CCC1,1.471
CCOP(=O)(OCC)SCn1nc(C)oc1=O,5.4510000000000005
CN(C)C(=O)Nc1cc(C(C)(C)C)on1,2.525
Cc1ccc(N)c(S(=O)(=O)O)c1,1.204
Nc1n[nH]c2ccc(C(F)(F)F)cc12,3.349
CCOC(=O)CN(C)N=O,1.5630000000000002
O=C(O)C1CSCN1,2.182
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,1.318
CCNC1CCCCC1,2.334
CC(=O)c1cccc(Oc2ccccc2)c1,1.7080000000000002
OC1C=CCC1,2.253
Cc1cc2nc(C(F)(F)F)[nH]c2cc1Br,3.559
COC(C1=NCCCN1)c1ccc2ccccc2c1,2.767
C#CCOP(=O)(OCCC)c1ccccc1,2.818
O=C1CCc2cc(C=CCCN3CCN(c4ccccc4)CC3)ccc2N1,2.859
C=CC(O)C#N,3.107
C=COC(=O)CCC,1.126
Cc1c[nH]cn1,2.039
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,1.74
CC(C)(C)CC(C)(C)N,2.773
Nc1ccc(F)cc1,2.426
COP(N)(=O)SC,4.275
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,3.1
CCCCCCCCC=CCCCCCCCC(=O)OCC1CO1,1.983
C=Cc1ccccc1Cl,1.527
CCOP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OCC,4.859
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,5.662999999999999
CC1=CC(C)(C)CC(=O)C1,1.671
CN(C)CCNc1ncnc2ccccc12,2.509
ClC1OCCOC1Cl,2.047
CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,2.297
Cc1cn[nH]c1,2.101
CC(C)(O)C#N,3.659
OCCc1ccncc1,1.546
CC(C)(C)c1ccc(O)c(O)c1,1.77
CCNc1cccc(C)c1,2.3680000000000003
Clc1cc(Cl)c(Cl)cc1Cl,2.158
C=C(C)CCl,2.028
Cc1ccc(S(=O)(=O)N=C=O)cc1,1.946
CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,2.432
COCC=O,1.5019999999999998
O=C(Cl)c1cccc(C(=O)Cl)c1,1.965
c1cc(CC2CO2)c(OCC2CO2)c(CC2CO2)c1,2.209
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,1.541
NC(=S)NC(N)=S,4.432
CCC1OC(C)SC1=NOC(=O)NC,4.163
Nc1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,1.45
C(=Nc1ccccc1)Nc1ccccc1,2.013
CC(C)CO,1.479
Cc1cccc(I)c1,1.978
O=P(OCC(Cl)CCl)(OCC(Cl)CCl)OCC(Cl)CCl,2.1830000000000003
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,3.083
C#CCN(CC)CC,1.859
CCCC(CCC)C(C)NC(=O)CC,2.454
CCCCC(O)CC,1.793
CNC(=O)ON=C1SCSC1C,5.37
C=CCCCCCCCCC(=O)O,1.868
CC(=O)N(C)C(=O)Oc1cccc(C(C)(C)C)c1,2.397
O=C1C(O)=C(CC=C(Cl)Cl)C(=O)c2ccccc21,3.003
CCOCC(O)COC(C)C,1.511
CCCOP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,3.584
CCC(C(=O)O)C1(O)CCCCC1,1.587
CNC(=N)NC(=O)Nc1c(C)cccc1C,3.0780000000000003
Nc1ccc(O)c(C(=O)O)c1,1.7380000000000002
CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,1.86
CN(Sc1ccccc1)C(=O)Oc1cccc2c1OC(C)(C)C2,4.12
CCOc1ccc(NC(=O)CC(C)=O)cc1,3.099
CCC(C)c1ccccc1,1.778
C=CC(=O)OCCc1ccc(CC)cn1,1.62
C1=CC2C=CC1C2,2.015
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,0.993
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],2.898
CCCOc1ccc(C=CC(=S)OCC)cc1OC,2.443
CC(=O)CC(=O)Nc1ccc(Cl)cc1C,1.809
CCCCSP(=O)(SCCCC)SCCCC,3.322
C=CS(C)(=O)=O,2.27
COC(=O)c1ccccc1N=CC(C)Cc1ccc(C(C)(C)C)cc1,2.051
CCOC(=O)CCC=O,1.12
CCCOC(=O)CCC(=O)OCCC,1.494
CCCCCC(=O)O,1.588
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,1.862
OC(CNc1ccccn1)c1ccccc1,2.452
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,1.819
COc1ccc(C=C2C(=O)N=C3c4ccccc4N=CN23)cc1,3.07
CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,1.796
c1ccc(-c2ccccc2)cc1,1.808
CN(C)c1ccc(N=Nc2cccc(C(=O)O)c2)cc1,1.855
N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,2.394
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,6.032
COP(=S)(OC)SC,4.06
ClCC(Cl)(Cl)C(Cl)Cl,2.422
COc1cc(OC)cc(OCC(O)CO)c1,2.036
CN(SSN(C)C(=O)ON=C1CSCCS1)C(=O)ON=C1CSCCS1,3.472
CCCCOCCOCCSC#N,3.354
CNN=Nc1ccc(Br)cc1,2.662
O=C(NO)c1ccccc1O,1.486
CC(C)=CCC(CCN1CCCC1)(C(N)=O)c1cccc2ccccc12,3.693
NCCNCCNCCO,1.5019999999999998
CCOP(=S)(OC(C)C)SCN1C(=O)c2ccccc2C1=O,3.857
ClCC=C(Cl)C(Cl)Cl,2.662
CC(CN)NCCO,1.381
CN(C)N=Nc1ccc(-c2ccccc2)cc1,2.812
OCCOCCO,0.927
FC(F)(F)c1nc2c(Cl)c(Cl)cc(Cl)c2[nH]1,4.66
CC(CO)Oc1ccccc1,1.731
Cc1[nH]c(=O)[nH]c(=O)c1N(CCCl)CCCl,5.045
CCCN(CCC)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.137
CC(C)C1CCC(O)CC1,1.714
Cc1ccc(N)cc1,2.213
CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,2.899
CC1OC(C)OC(C)OC(C)O1,2.89
COc1c(OP(=O)(OC(C)C)OC(C)C)cnn(C)c1=O,5.227
CC(C)(O)CC(C)(O)c1ccc(Cl)cc1,2.302
Fc1cc2nc(C(F)(F)F)[nH]c2cc1Cl,4.44
O=P(O)(O)c1ccccc1,1.898
CC(OP(C)(=O)F)C(C)(C)C,5.658
CC(=O)N(C)C,1.247
Cc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.22
C=CCOC(=O)OCCOCCOC(=O)OCC=C,2.809
CI,3.2710000000000004
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,2.86
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,2.127
CNCCCN1c2ccccc2CCc2ccccc21,2.8510000000000004
C#CCOc1ccccc1OC(=O)NC,3.409
O=S(=O)(Cl)CCCl,2.832
CCOP(=S)(OCC)SCC(N)=O,4.386
O=C(O)CCCCCCCl,1.961
c1ccc2[nH]nnc2c1,2.3280000000000003
c1ccc(-n2cnnc2)cc1,3.035
CCN1C(=NP(=O)(OC)SC)OCC1C,2.504
O=C1CCc2cc(C(=O)CCN3CCN(c4ccccc4)CC3)ccc2N1,2.861
CC(C)(C)C1CCC(=O)CC1,1.489
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,3.219
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,2.424
CC(C)OC(=O)c1cncc(C(=O)OC(C)C)c1,1.682
CC1=CCC(C(C)(C)O)CC1,1.475
NCc1cc(=O)[nH]o1,3.404
CCOC(C)OCC,1.41
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1.523
BrC(Br)Br,2.343
C=CBr,2.33
Brc1ccc(-c2ccc(Br)c(Br)c2Br)c(Br)c1Br,1.465
S=C=Nc1ccc(Br)cc1,2.729
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,2.21
BrCBr,3.207
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,2.839
BrCC=CCBr,3.455
BrCCBr,3.24
O=C(CCBr)N1CCN(C(=O)CCBr)CC1,3.209
C#CCOCC#C,2.242
C(CC1CO1)OCCC1CO1,2.17
c1ccc(COCc2ccccc2)cc1,1.899
C[Si](C)(C)OP(=O)(O[Si](C)(C)C)O[Si](C)(C)C,1.961
C[Si](Cl)(Cl)CCCC#N,1.809
C=CC#N,2.833
C=CC(=O)NCNC(=O)C=C,2.597
C=CC(=O)OC1CC2CCC1C2,1.4680000000000002
C=CC(=O)OCCC#N,2.842
C=CC(=O)OCCOC(=O)C=C,2.754
C=CC(=O)OCCOc1ccccc1,1.569
C=CC(=O)OCCOCCOC(=O)C=C,2.729
C=CC=C,0.994
C=CC=CC=C,2.582
C=CC=O,3.0860000000000003
C=Cc1ccccn1,3.022
C=Cc1ccncc1,3.022
C=CC1CC2C=CC1C2,1.44
C=CC1CCC2OC2C1,1.793
C=CC1OCC2(CO1)COC(C=C)OC2,1.7180000000000002
C=CCc1ccc2c(c1)OCO2,1.92
C=CCc1cccc(CC=C)c1OCC1CO1,1.71
C=CCCC=O,2.132
C=CCN=C=S,2.947
C=CCNCC=C,2.226
C=CCOC(=O)C=CC(=O)OCC=C,2.8160000000000003
C=CCOC(=O)Cc1ccccc1,2.4330000000000003
C=CCOC(OCC=C)C(OCC=C)OCC=C,2.256
C=CCOC=C,2.185
C=CCOc1ccccc1C(=O)NC1CCCCC1,2.335
C=CCOC1CC2CC1CC2OCC=C,1.747
C=CCOCC=C,2.487
C=CN1CC1,2.895
C=CN1CCCC1=O,1.879
C=COC(=O)c1ccccc1,1.659
C=COCCOCCOC=C,1.6269999999999998
C=CS(=O)(=O)C=C,3.567
C=O,1.574
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,2.327
c1ccc(N=Nc2ccccc2)cc1,2.261
c1ccc(P(c2ccccc2)c2ccccc2)cc1,2.574
c1ccc(-c2ccccn2)nc1,3.194
c1ccncc1,1.948
c1ccc2c(c1)-c1cccc3cccc-2c13,2.005
c1ccc2ncccc2c1,2.591
c1ccc2ccccc2c1,2.418
C1=CC=CCC=C1,3.209
C1C2CC3OC3C2CC2OC12,1.852
C1=CCC(C2CC3C=CC2C3)CC1,1.609
C1CC2CC1C1SSSC21,2.802
C1CC2OC2CC1C1CO1,1.818
c1ccc(Nc2ccc(NC3CCCCC3)cc2)cc1,2.124
c1ccc2c(c1)CCCC2,1.665
C1CCC2CCCCC2C1,1.521
C1CCC2OC2C1,1.954
C1CCc2nnnn2CC1,2.994
c1ccc2sc(SN3CCOCC3)nc2c1,2.105
c1cncc(C2=NCCC2)c1,1.892
C1CN1,3.458
C1CN1c1nc(N2CC2)nc(N2CC2)n1,5.31
c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,3.119
C1CNCCN1,1.656
C1CNCCNC1,1.5490000000000002
C1CO1,2.787
C1COC(OCC2CO2)C(OCC2CO2)O1,2.337
C1COCCN1,1.919
C1COCCOCCOCCO1,1.794
C1COCCOCCOCCOCCO1,2.194
C1COCCOCCOCCOCCOCCO1,2.279
C1COCO1,1.393
C1CS1,2.529
c1cc(CC2CO2)cc(CC2CO2)c1,1.6569999999999998
c1cc(OCC2CO2)cc(OCC2CO2)c1,1.937
c1ccc2c(c1)OCO2,2.323
CBr,2.647
CC#N,1.177
C=C(C)C#N,2.747
C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,2.107
C=C(C)C(=O)OC[Si]12OCCN(CCO1)CCO2,1.536
C=CCOC(=O)C(=C)C,2.467
C=C(C)C(=O)OCC1CO1,2.377
C=C(C)C(=O)OCCCl,2.8710000000000004
C=C(C)C(C)=O,2.67
C=C(C)C(OC(C)=O)OC(C)=O,2.593
C=C(C)c1ccccc1,1.382
C=C(C)C1CC=C(C)C(O)C1,1.705
C=C(C)C1CC=C(C)CC1,1.491
C=C(C)CC#N,2.177
C=C(C)OC(C)=O,1.523
CC(=CC(=O)O)C(=O)O,1.994
CC(=O)C(C)=O,1.736
C=CC(C)=O,3.369
CC(=O)C=O,1.791
CC(=O)c1cccc2ccccc12,2.0380000000000003
CC(=O)c1ccc(C)cc1,1.982
CC(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,2.465
CC(=O)c1cccc([N+](=O)[O-])c1,1.706
CC(=O)c1cccc(N)c1,1.859
CC(=O)c1ccccc1,2.169
CC(=O)c1ccccc1Cl,1.929
CC(=O)C1OC1(C)C,1.851
C=CC(=O)NC(C)(C)CC(C)=O,1.927
CC(=O)CC(C)(C)O,1.463
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,2.838
CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,3.263
CC(=O)CCC(=O)O,1.798
CC(=O)CCc1ccccc1,1.666
CC(=O)CCl,2.966
CC(=O)CO,1.527
CC(=O)N1CCOCC1,1.324
CC(=O)Nc1ccc(C(=O)CCl)cc1,1.993
CC(=O)Nc1ccc(-c2ccc(N)cc2)cc1,2.142
CC(=O)Nc1ccc(O)cc1,1.7990000000000002
CC(=O)Nc1ccccc1,2.228
CC(=O)Nc1ccncc1,2.485
CC(=O)NNC(=O)c1ccccn1,2.425
C=CC(=C)CCCC(C)(C)OC(C)=O,1.494
CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,1.595
C=C(Cl)C(OC(C)=O)OC(C)=O,2.779
C=CC(OC(C)=O)OC(C)=O,3.655
C=COC(C)=O,1.47
